state,zipcode,total_pop,total_income,country,avg_income
NM,87025,560,40539,USA,72391.07143
NM,87026,1460,43009,USA,29458.21918
NM,87027,110,5157,USA,46881.81818
NM,87031,16780,805698,USA,48015.37545
NM,87035,2800,111902,USA,39965
NM,87036,790,34077,USA,43135.44304
NM,87041,410,14403,USA,35129.26829
NM,87042,1700,96837,USA,56962.94118
NM,87043,2720,299300,USA,110036.7647
NM,87044,140,6094,USA,43528.57143
NM,87045,620,17449,USA,28143.54839
NM,87047,2520,255186,USA,101264.2857
NM,87048,4620,551970,USA,119474.026
NM,87052,1210,31411,USA,25959.50413
NM,87053,460,15323,USA,33310.86957
NM,87056,340,18916,USA,55635.29412
NM,87059,4470,354649,USA,79339.82103
NM,87062,610,21539,USA,35309.83607
NM,87068,2110,133578,USA,63307.109
NM,87083,210,11975,USA,57023.80952
NM,87102,8750,323883,USA,37015.2
NM,87104,5790,408407,USA,70536.61485
NM,87105,22420,851423,USA,37976.04817
NM,87106,11200,660668,USA,58988.21429
NM,87107,13940,1048029,USA,75181.42037
NM,87108,14940,629583,USA,42140.76305
NM,87109,18960,1121737,USA,59163.34388
NM,87110,19270,1116989,USA,57965.17903
NM,87111,27910,2467753,USA,88418.23719
NM,87112,21200,1107562,USA,52243.49057
NM,87113,7170,562136,USA,78401.11576
NM,87114,30690,1951479,USA,63586.80352
NM,87116,1600,80034,USA,50021.25
NM,87120,30110,1929361,USA,64077.08403
NM,87121,32050,1149800,USA,35875.19501
NM,87122,8310,1329327,USA,159967.148
NM,87123,19100,1036446,USA,54264.18848
NM,87124,25910,1509064,USA,58242.53184
NM,87144,19490,1207020,USA,61930.22063
NM,87301,8200,390759,USA,47653.53659
NM,87312,200,8352,USA,41760
NM,87317,1150,28588,USA,24859.13043
NM,87321,750,25428,USA,33904
NM,87323,1110,38675,USA,34842.34234
NM,87401,15830,874736,USA,55258.1175
NM,87402,4690,392606,USA,83711.30064
NM,87410,6260,347566,USA,55521.72524
NM,87412,290,14334,USA,49427.58621
NM,87413,5670,290675,USA,51265.4321
NM,87415,1030,66366,USA,64433.00971
NM,87416,1630,65888,USA,40422.08589
NM,87417,3330,159089,USA,47774.47447
NM,87418,440,29590,USA,67250
NM,87419,130,6972,USA,53630.76923
NM,87420,4100,155220,USA,37858.53659
NM,87421,830,35130,USA,42325.3012
NM,87501,8410,972195,USA,115599.8811
NM,87505,16050,1351087,USA,84179.87539
NM,87506,5950,850952,USA,143017.1429
NM,87507,22380,1071565,USA,47880.47364
NM,87508,8850,721623,USA,81539.32203
NM,87510,560,28517,USA,50923.21429
NM,87520,650,28738,USA,44212.30769
NM,87521,350,13386,USA,38245.71429
NM,87522,1250,57258,USA,45806.4
NM,87528,1420,47170,USA,33218.30986
NM,87529,1960,107563,USA,54879.08163
NM,87530,410,18285,USA,44597.56098
NM,87531,110,4380,USA,39818.18182
NM,87532,6670,327320,USA,49073.46327
NM,87535,660,32708,USA,49557.57576
NM,87537,430,18373,USA,42727.90698
NM,87539,120,4816,USA,40133.33333
NM,87540,490,55195,USA,112642.8571
NM,87544,6700,752719,USA,112346.1194
NM,87549,380,19796,USA,52094.73684
NM,87551,170,8640,USA,50823.52941
NM,87552,1320,62784,USA,47563.63636
NM,87553,550,20515,USA,37300
NM,87556,930,34755,USA,37370.96774
NM,87557,3060,134213,USA,43860.45752
NM,87560,490,19151,USA,39083.67347
NM,87565,200,8884,USA,44420
NM,87566,1250,44800,USA,35840
NM,87567,2100,89225,USA,42488.09524
NM,87571,5280,265386,USA,50262.5
NM,87575,310,11541,USA,37229.03226
NM,87579,260,9830,USA,37807.69231
NM,87701,7920,284029,USA,35862.24747
NM,87711,260,7014,USA,26976.92308
NM,87714,440,20721,USA,47093.18182
NM,87715,220,6307,USA,28668.18182
NM,87718,220,10362,USA,47100
NM,87722,140,4960,USA,35428.57143
NM,87723,140,4815,USA,34392.85714
NM,87728,160,5492,USA,34325
NM,87731,140,6250,USA,44642.85714
NM,87732,670,25628,USA,38250.74627
NM,87740,2950,133277,USA,45178.64407
NM,87742,240,12028,USA,50116.66667
NM,87743,140,5641,USA,40292.85714
NM,87745,240,10080,USA,42000
NM,87747,530,21495,USA,40556.60377
NM,87752,160,5879,USA,36743.75
NM,87801,3880,170682,USA,43990.20619
NM,87821,200,8936,USA,44680
NM,87823,290,13715,USA,47293.10345
NM,87825,1110,37516,USA,33798.1982
NM,87827,140,5749,USA,41064.28571
NM,87829,350,15641,USA,44688.57143
NM,87830,330,13638,USA,41327.27273
NM,87832,300,12025,USA,40083.33333
NM,87901,2480,84788,USA,34188.70968
NM,87930,320,9857,USA,30803.125
NM,87931,240,10351,USA,43129.16667
NM,87936,140,7579,USA,54135.71429
NM,87937,1420,45205,USA,31834.50704
NM,87940,180,7134,USA,39633.33333
NM,87941,550,15610,USA,28381.81818
NM,87942,430,15263,USA,35495.34884
NM,88001,14050,448486,USA,31920.71174
NM,88002,360,20824,USA,57844.44444
NM,88005,11090,580709,USA,52363.30027
NM,88007,9530,547711,USA,57472.29801
NM,88008,3720,183242,USA,49258.60215
NM,88011,14170,1051777,USA,74225.6175
NM,88012,12710,582500,USA,45830.05507
NM,88020,300,12885,USA,42950
NM,88021,6820,240618,USA,35281.23167
NM,88022,280,12320,USA,44000
NM,88023,1030,40179,USA,39008.73786
NM,88024,320,8378,USA,26181.25
NM,88030,8250,296605,USA,35952.12121
NM,88039,170,6962,USA,40952.94118
NM,88041,280,10591,USA,37825
NM,88042,130,5863,USA,45100
NM,88043,560,20302,USA,36253.57143
NM,88044,1390,65091,USA,46828.05755
NM,88045,1280,55379,USA,43264.84375
NM,88047,2020,92568,USA,45825.74257
NM,88048,1640,47158,USA,28754.87805
NM,88049,410,19757,USA,48187.80488
NM,88061,5890,301429,USA,51176.40068
NM,88063,5250,131920,USA,25127.61905
NM,88072,430,14346,USA,33362.7907
NM,88081,5650,163485,USA,28935.39823
NM,88101,18470,847395,USA,45879.53438
NM,88116,150,7066,USA,47106.66667
NM,88119,680,29738,USA,43732.35294
NM,88124,390,18644,USA,47805.12821
NM,88130,6710,287589,USA,42859.76155
NM,88135,590,28421,USA,48171.18644
NM,88201,9930,640137,USA,64464.95468
NM,88203,11030,412133,USA,37364.73255
NM,88210,6910,494525,USA,71566.57019
NM,88220,15180,1151460,USA,75853.75494
NM,88230,1860,91589,USA,49241.39785
NM,88232,820,42714,USA,52090.2439
NM,88240,15430,897655,USA,58175.95593
NM,88242,2990,250332,USA,83723.07692
NM,88252,880,81519,USA,92635.22727
NM,88253,380,22662,USA,59636.84211
NM,88256,720,47831,USA,66431.94444
NM,88260,5870,399463,USA,68051.6184
NM,88265,120,9083,USA,75691.66667
NM,88267,430,39250,USA,91279.06977
NM,88301,520,20722,USA,39850
NM,88310,14980,721102,USA,48137.6502
NM,88311,710,43979,USA,61942.25352
NM,88312,1170,97514,USA,83345.29915
NM,88316,910,41025,USA,45082.41758
NM,88317,820,53987,USA,65837.80488
NM,88318,150,6329,USA,42193.33333
NM,88330,1520,63361,USA,41684.86842
NM,88336,110,4241,USA,38554.54545
NM,88337,1110,63946,USA,57609.00901
NM,88339,260,21813,USA,83896.15385
NM,88340,1570,47936,USA,30532.48408
NM,88341,260,12697,USA,48834.61538
NM,88345,2480,129565,USA,52243.95161
NM,88346,1260,45303,USA,35954.7619
NM,88348,160,5353,USA,33456.25
NM,88352,1950,81133,USA,41606.66667
NM,88401,2570,93908,USA,36540.07782
NM,88415,1100,54483,USA,49530
NM,88418,140,6649,USA,47492.85714
NM,88426,540,23998,USA,44440.74074
NM,88434,170,6790,USA,39941.17647
NM,88435,1290,44444,USA,34452.71318
NM,99999,73530,4198771,USA,57102.82878
NV,0,1426960,105482114,USA,73920.86253
NV,89001,400,21266,USA,53165
NV,89002,17130,1345196,USA,78528.66316
NV,89005,7240,661859,USA,91416.98895
NV,89008,460,25287,USA,54971.73913
NV,89010,160,8335,USA,52093.75
NV,89011,15170,1455375,USA,95937.706
NV,89012,16880,2059438,USA,122004.6209
NV,89013,140,6949,USA,49635.71429
NV,89014,20420,1312378,USA,64269.24584
NV,89015,18360,1011993,USA,55119.44444
NV,89019,1130,48942,USA,43311.50442
NV,89020,380,16735,USA,44039.47368
NV,89027,7200,472344,USA,65603.33333
NV,89029,3750,218815,USA,58350.66667
NV,89030,19740,598101,USA,30298.93617
NV,89031,33310,1666726,USA,50036.80576
NV,89032,21030,897379,USA,42671.37423
NV,89040,1210,74007,USA,61162.80992
NV,89043,410,23592,USA,57541.46341
NV,89044,12300,1338669,USA,108834.878
NV,89045,660,57700,USA,87424.24242
NV,89046,220,10453,USA,47513.63636
NV,89048,8430,433108,USA,51376.98695
NV,89049,1080,64897,USA,60089.81481
NV,89052,28310,3790338,USA,133886.8951
NV,89060,4080,204486,USA,50119.11765
NV,89061,2880,182957,USA,63526.73611
NV,89074,26690,2081111,USA,77973.43574
NV,89081,17630,867120,USA,49184.34487
NV,89084,13660,903692,USA,66156.07613
NV,89085,1770,131572,USA,74334.46328
NV,89086,2600,116810,USA,44926.92308
NV,89101,15120,574227,USA,37977.97619
NV,89102,15790,755190,USA,47827.10576
NV,89103,23950,1137386,USA,47490.02088
NV,89104,18520,650391,USA,35118.30454
NV,89106,10660,363616,USA,34110.31895
NV,89107,17660,939562,USA,53202.83126
NV,89108,32400,1279189,USA,39481.14198
NV,89109,3400,901859,USA,265252.6471
NV,89110,30970,1236757,USA,39934.03294
NV,89113,17200,1561436,USA,90781.16279
NV,89115,23990,794031,USA,33098.41601
NV,89117,28570,2744610,USA,96066.15331
NV,89118,11130,682718,USA,61340.34142
NV,89119,21240,894453,USA,42111.72316
NV,89120,12090,779338,USA,64461.37304
NV,89121,30470,1213346,USA,39821.00427
NV,89122,24330,976605,USA,40139.95068
NV,89123,28770,1902080,USA,66113.31248
NV,89124,290,27782,USA,95800
NV,89128,18380,1073231,USA,58391.24048
NV,89129,25770,1829436,USA,70990.91967
NV,89130,16670,1021393,USA,61271.32573
NV,89131,22390,1954106,USA,87275.83743
NV,89134,12980,1841946,USA,141906.4715
NV,89135,15080,3765481,USA,249700.3316
NV,89138,8440,1475161,USA,174782.109
NV,89139,21870,1342039,USA,61364.38043
NV,89141,16910,1857539,USA,109848.5512
NV,89142,16300,646050,USA,39634.96933
NV,89143,5750,399280,USA,69440
NV,89144,9190,1369841,USA,149057.7802
NV,89145,12420,1515467,USA,122018.277
NV,89146,9180,511957,USA,55768.73638
NV,89147,27530,1483729,USA,53894.98729
NV,89148,28560,2113917,USA,74016.70168
NV,89149,19240,1695792,USA,88138.87734
NV,89156,12310,484847,USA,39386.43379
NV,89161,160,23080,USA,144250
NV,89166,11050,831837,USA,75279.36652
NV,89169,9970,797573,USA,79997.29188
NV,89178,19200,1322304,USA,68870
NV,89179,5250,382505,USA,72858.09524
NV,89183,18910,1095772,USA,57946.69487
NV,89301,2370,139208,USA,58737.55274
NV,89310,200,11835,USA,59175
NV,89311,100,5567,USA,55670
NV,89316,530,40107,USA,75673.58491
NV,89403,8100,481734,USA,59473.33333
NV,89406,10810,610808,USA,56503.9778
NV,89408,10250,566822,USA,55299.70732
NV,89410,5740,471407,USA,82126.65505
NV,89413,190,128076,USA,674084.2105
NV,89414,120,6982,USA,58183.33333
NV,89415,1500,76406,USA,50937.33333
NV,89418,130,6061,USA,46623.07692
NV,89419,1470,80272,USA,54606.80272
NV,89423,6270,554487,USA,88434.92823
NV,89425,190,13278,USA,69884.21053
NV,89429,3210,144194,USA,44920.24922
NV,89430,270,18775,USA,69537.03704
NV,89431,18690,807715,USA,43216.4259
NV,89433,9450,373369,USA,39509.94709
NV,89434,13840,921585,USA,66588.51156
NV,89436,22210,1773416,USA,79847.6362
NV,89439,970,162367,USA,167388.6598
NV,89441,6610,597075,USA,90329.0469
NV,89444,1300,83575,USA,64288.46154
NV,89445,6500,430057,USA,66162.61538
NV,89447,4940,211921,USA,42898.98785
NV,89451,2730,1506714,USA,551909.8901
NV,89460,6320,540146,USA,85466.13924
NV,89501,2280,210150,USA,92171.05263
NV,89502,21960,1033599,USA,47067.34973
NV,89503,13490,739987,USA,54854.4848
NV,89506,20290,1035397,USA,51029.91621
NV,89508,6060,388916,USA,64177.55776
NV,89509,18290,1904770,USA,104142.7009
NV,89510,1580,140947,USA,89206.96203
NV,89511,15220,3309231,USA,217426.4783
NV,89512,11540,418540,USA,36268.63085
NV,89519,4970,1194197,USA,240281.0865
NV,89521,17870,1907969,USA,106769.39
NV,89523,17690,1516241,USA,85711.75806
NV,89701,12530,715464,USA,57100.07981
NV,89703,5170,495241,USA,95791.29594
NV,89704,2170,288315,USA,132864.0553
NV,89705,2640,168447,USA,63805.68182
NV,89706,9690,480206,USA,49556.86275
NV,89801,10920,785106,USA,71896.15385
NV,89815,6630,573416,USA,86488.08446
NV,89820,2190,162789,USA,74332.87671
NV,89821,220,13903,USA,63195.45455
NV,89822,900,65284,USA,72537.77778
NV,89825,430,15685,USA,36476.74419
NV,89828,220,26033,USA,118331.8182
NV,89835,800,43611,USA,54513.75
NV,99999,41420,4728222,USA,114153.1144
NY,0,9632130,887473952,USA,92136.83287
NY,10001,16150,2906435,USA,179965.0155
NY,10002,42400,2718913,USA,64125.3066
NY,10003,29270,8191737,USA,279868.0219
NY,10004,2470,944925,USA,382560.7287
NY,10005,6160,2603668,USA,422673.3766
NY,10006,2510,577145,USA,229938.247
NY,10007,3760,2910802,USA,774149.4681
NY,10009,33200,2948597,USA,88813.16265
NY,10010,17400,4542337,USA,261053.8506
NY,10011,30370,9331779,USA,307269.6411
NY,10012,12830,3646355,USA,284205.378
NY,10013,15380,7947938,USA,516771.0013
NY,10014,19080,6795181,USA,356141.5618
NY,10016,33510,8000771,USA,238757.7141
NY,10017,12280,4417331,USA,359717.5081
NY,10018,7030,3964454,USA,563933.7127
NY,10019,26810,8005583,USA,298604.364
NY,10021,23600,12798847,USA,542324.0254
NY,10022,20440,14226340,USA,696004.8924
NY,10023,34740,12391069,USA,356680.167
NY,10024,30640,13806195,USA,450593.8316
NY,10025,46250,8028810,USA,173595.8919
NY,10026,18420,1440633,USA,78210.26059
NY,10027,27710,1972417,USA,71180.69289
NY,10028,25670,10128983,USA,394584.4566
NY,10029,35410,2022052,USA,57103.98193
NY,10030,13950,645026,USA,46238.42294
NY,10031,29390,1401061,USA,47671.3508
NY,10032,29400,1270384,USA,43210.34014
NY,10033,27090,1360083,USA,50206.09081
NY,10034,19890,1019289,USA,51246.30468
NY,10035,15570,833400,USA,53526.01156
NY,10036,19180,4568142,USA,238172.1585
NY,10037,10620,570270,USA,53697.74011
NY,10038,13000,1953888,USA,150299.0769
NY,10039,13270,586050,USA,44163.52675
NY,10040,21550,1037660,USA,48151.2761
NY,10044,4570,472585,USA,103410.2845
NY,10065,16180,8892119,USA,549574.7219
NY,10069,3170,1777529,USA,560734.7003
NY,10075,14390,6848124,USA,475894.6491
NY,10128,33540,12570244,USA,374783.6613
NY,10162,730,203692,USA,279030.137
NY,10280,4330,1047685,USA,241959.5843
NY,10282,2380,1442366,USA,606036.1345
NY,10301,18280,1369609,USA,74923.90591
NY,10302,8280,458236,USA,55342.51208
NY,10303,12440,594095,USA,47756.8328
NY,10304,20440,1515252,USA,74131.70254
NY,10305,19850,1278252,USA,64395.56675
NY,10306,27730,2132001,USA,76884.27696
NY,10307,6580,657079,USA,99860.0304
NY,10308,13810,1124965,USA,81460.17379
NY,10309,15510,1420600,USA,91592.52095
NY,10310,11670,776063,USA,66500.68552
NY,10312,29720,2582965,USA,86909.99327
NY,10314,41630,3085380,USA,74114.34062
NY,10451,24060,857426,USA,35636.99086
NY,10452,36950,1129896,USA,30579.05277
NY,10453,38230,1118282,USA,29251.42558
NY,10454,15940,488519,USA,30647.36512
NY,10455,18200,574656,USA,31574.50549
NY,10456,41000,1209535,USA,29500.85366
NY,10457,33580,997507,USA,29705.39011
NY,10458,34930,1116373,USA,31960.29201
NY,10459,21680,678052,USA,31275.46125
NY,10460,26260,826025,USA,31455.63595
NY,10461,24870,1346454,USA,54139.68637
NY,10462,40210,1795269,USA,44647.32654
NY,10463,34570,2432458,USA,70363.26294
NY,10464,2210,212670,USA,96230.76923
NY,10465,19990,1287456,USA,64405.0025
NY,10466,32980,1388485,USA,42100.81868
NY,10467,45670,1714750,USA,37546.52945
NY,10468,36480,1203575,USA,32992.73575
NY,10469,32960,1593018,USA,48331.8568
NY,10470,7810,435453,USA,55755.82586
NY,10471,10140,1390724,USA,137152.2682
NY,10472,29380,971500,USA,33066.71205
NY,10473,28790,1203457,USA,41801.2157
NY,10474,4980,155708,USA,31266.66667
NY,10475,22930,1153512,USA,50305.80026
NY,10501,690,111607,USA,161749.2754
NY,10502,2860,568085,USA,198631.1189
NY,10504,4170,1946517,USA,466790.6475
NY,10505,810,103648,USA,127960.4938
NY,10506,2790,1212840,USA,434709.6774
NY,10507,2640,648922,USA,245803.7879
NY,10509,10040,930991,USA,92728.18725
NY,10510,4800,1470198,USA,306291.25
NY,10511,1160,97558,USA,84101.72414
NY,10512,12700,1173165,USA,92375.19685
NY,10514,5440,2714858,USA,499054.7794
NY,10516,2720,368557,USA,135498.8971
NY,10518,720,135066,USA,187591.6667
NY,10520,6360,930108,USA,146243.3962
NY,10522,5360,919988,USA,171639.5522
NY,10523,4960,395481,USA,79734.07258
NY,10524,2130,336619,USA,158037.0892
NY,10526,980,162336,USA,165648.9796
NY,10527,450,84297,USA,187326.6667
NY,10528,5980,1745733,USA,291928.5953
NY,10530,7220,1027856,USA,142362.3269
NY,10532,2550,277918,USA,108987.451
NY,10533,3700,1083935,USA,292955.4054
NY,10535,370,26068,USA,70454.05405
NY,10536,5130,1582461,USA,308471.9298
NY,10537,1260,87175,USA,69186.50794
NY,10538,8120,3738612,USA,460420.197
NY,10541,12910,1274374,USA,98712.16112
NY,10543,9860,1964432,USA,199232.4544
NY,10546,690,153328,USA,222214.4928
NY,10547,3640,328020,USA,90115.38462
NY,10548,1660,146648,USA,88342.16867
NY,10549,8330,1797542,USA,215791.3565
NY,10550,19710,829407,USA,42080.5175
NY,10552,11190,909028,USA,81235.7462
NY,10553,5970,316952,USA,53090.78727
NY,10560,2200,465545,USA,211611.3636
NY,10562,16100,1494035,USA,92797.20497
NY,10566,12500,748125,USA,59850
NY,10567,9880,1155513,USA,116954.7571
NY,10570,6100,1319349,USA,216286.7213
NY,10573,18960,2009731,USA,105998.4705
NY,10576,2470,766892,USA,310482.5911
NY,10577,1550,1373893,USA,886382.5806
NY,10578,430,43916,USA,102130.2326
NY,10579,4400,474998,USA,107954.0909
NY,10580,8240,5376117,USA,652441.3835
NY,10583,18920,10335498,USA,546273.6786
NY,10588,1360,128381,USA,94397.79412
NY,10589,4630,615300,USA,132894.1685
NY,10590,3200,582347,USA,181983.4375
NY,10591,12080,1715248,USA,141990.7285
NY,10594,2570,339968,USA,132283.2685
NY,10595,3330,501425,USA,150578.0781
NY,10597,480,178155,USA,371156.25
NY,10598,14660,1788057,USA,121968.4175
NY,10601,6160,1064627,USA,172829.0584
NY,10603,10040,877388,USA,87389.24303
NY,10604,5750,842515,USA,146524.3478
NY,10605,10210,1661610,USA,162743.3888
NY,10606,8490,787811,USA,92792.81508
NY,10607,4060,431010,USA,106160.0985
NY,10701,29840,1567373,USA,52525.90483
NY,10703,10930,631071,USA,57737.51144
NY,10704,17300,1182860,USA,68373.4104
NY,10705,18880,1009714,USA,53480.61441
NY,10706,4520,884771,USA,195745.7965
NY,10707,5240,664463,USA,126805.916
NY,10708,11510,3453247,USA,300021.4596
NY,10709,4920,746874,USA,151803.6585
NY,10710,14110,1191654,USA,84454.57123
NY,10801,18810,1412306,USA,75082.72196
NY,10803,6170,1583488,USA,256643.1118
NY,10804,7170,1772308,USA,247183.8215
NY,10805,9250,700622,USA,75742.91892
NY,10901,11290,1388656,USA,122998.76
NY,10913,2630,406463,USA,154548.6692
NY,10916,2230,231611,USA,103861.435
NY,10917,1060,95714,USA,90296.22642
NY,10918,5820,511727,USA,87925.60137
NY,10919,600,45294,USA,75490
NY,10920,4620,438738,USA,94964.93506
NY,10921,2250,178736,USA,79438.22222
NY,10923,4980,342379,USA,68750.80321
NY,10924,6400,653520,USA,102112.5
NY,10925,2500,201471,USA,80588.4
NY,10926,1950,154920,USA,79446.15385
NY,10927,6180,270726,USA,43806.79612
NY,10928,2260,128691,USA,56942.92035
NY,10930,4410,409861,USA,92939.00227
NY,10940,25110,1419464,USA,56529.82875
NY,10941,7350,477012,USA,64899.59184
NY,10950,18130,1420887,USA,78372.14562
NY,10952,12660,1411868,USA,111521.9589
NY,10954,12540,1085407,USA,86555.58214
NY,10956,16050,2017889,USA,125725.1713
NY,10958,1650,142360,USA,86278.78788
NY,10960,7730,922279,USA,119311.6429
NY,10962,2670,338505,USA,126780.8989
NY,10963,1240,86852,USA,70041.93548
NY,10964,740,197361,USA,266704.0541
NY,10965,7880,853420,USA,108302.0305
NY,10968,1260,199887,USA,158640.4762
NY,10969,630,47920,USA,76063.49206
NY,10970,5380,465202,USA,86468.77323
NY,10973,1170,92704,USA,79234.18803
NY,10974,1570,149054,USA,94938.8535
NY,10975,160,10760,USA,67250
NY,10976,850,66759,USA,78540
NY,10977,24270,1466145,USA,60409.76514
NY,10980,7230,646667,USA,89442.18534
NY,10983,3020,345988,USA,114565.5629
NY,10984,1350,116756,USA,86485.92593
NY,10985,160,10381,USA,64881.25
NY,10986,980,95892,USA,97848.97959
NY,10987,1900,308184,USA,162202.1053
NY,10989,4940,488080,USA,98801.61943
NY,10990,9870,1047471,USA,106126.7477
NY,10992,4840,399317,USA,82503.5124
NY,10993,2630,127250,USA,48384.03042
NY,10994,3880,530754,USA,136792.268
NY,10996,1200,93881,USA,78234.16667
NY,10998,1630,136258,USA,83593.86503
NY,11001,14080,1365557,USA,96985.58239
NY,11003,24230,1382727,USA,57066.73545
NY,11004,6830,497011,USA,72768.81406
NY,11005,1480,270591,USA,182831.7568
NY,11010,12900,1046621,USA,81133.41085
NY,11020,3090,623315,USA,201720.0647
NY,11021,9330,1853078,USA,198615.0054
NY,11023,4110,812501,USA,197688.8078
NY,11024,3200,1434238,USA,448199.375
NY,11030,8750,3546763,USA,405344.3429
NY,11040,21860,2402252,USA,109892.5892
NY,11050,15330,3381745,USA,220596.5427
NY,11096,3980,181596,USA,45627.13568
NY,11101,23190,2273198,USA,98024.92454
NY,11102,19580,1225616,USA,62595.30133
NY,11103,20950,1269650,USA,60603.81862
NY,11104,15300,1013072,USA,66213.85621
NY,11105,19710,1347282,USA,68355.25114
NY,11106,22260,1391829,USA,62526.01078
NY,11109,3530,700625,USA,198477.3371
NY,11201,34880,7714299,USA,221166.8291
NY,11203,37810,1679309,USA,44414.41418
NY,11204,33910,1935543,USA,57078.8263
NY,11205,19300,1529774,USA,79262.90155
NY,11206,38420,1771285,USA,46103.20146
NY,11207,44210,1650855,USA,37341.2124
NY,11208,44880,1586724,USA,35354.81283
NY,11209,34490,2811643,USA,81520.52769
NY,11210,29610,2348707,USA,79321.41169
NY,11211,31940,2684922,USA,84061.42768
NY,11212,38640,1344174,USA,34787.1118
NY,11213,30130,1378248,USA,45743.37869
NY,11214,41730,1930773,USA,46268.2243
NY,11215,33640,5454584,USA,162145.7788
NY,11216,29940,1830296,USA,61132.13093
NY,11217,21280,3143030,USA,147698.7782
NY,11218,33320,2212234,USA,66393.57743
NY,11219,34030,1635884,USA,48071.81898
NY,11220,54190,1748844,USA,32272.44879
NY,11221,41950,1958838,USA,46694.5888
NY,11222,23590,2098579,USA,88960.53412
NY,11223,33540,2556150,USA,76211.98569
NY,11224,20250,910704,USA,44973.03704
NY,11225,31290,1755176,USA,56093.8319
NY,11226,53290,2466184,USA,46278.55132
NY,11228,20180,1336182,USA,66213.18137
NY,11229,37650,2423575,USA,64371.18194
NY,11230,36570,2773769,USA,75848.20891
NY,11231,17480,2885921,USA,165098.4554
NY,11232,13030,618142,USA,47439.9079
NY,11233,32940,1471332,USA,44667.03097
NY,11234,42920,3023834,USA,70452.7959
NY,11235,40280,2567055,USA,63730.26316
NY,11236,48540,2301827,USA,47421.24021
NY,11237,24290,1030147,USA,42410.33347
NY,11238,32190,3353662,USA,104183.3489
NY,11239,7640,322447,USA,42205.10471
NY,11354,32200,1299395,USA,40353.88199
NY,11355,52700,1610782,USA,30565.12334
NY,11356,12690,589237,USA,46433.17573
NY,11357,20400,1898492,USA,93063.33333
NY,11358,19720,1220462,USA,61889.55375
NY,11360,10210,1004624,USA,98396.08227
NY,11361,14080,1014165,USA,72028.7642
NY,11362,9010,774948,USA,86009.76693
NY,11363,3500,458581,USA,131023.1429
NY,11364,18210,1300224,USA,71401.64745
NY,11365,21920,1279603,USA,58376.04927
NY,11366,6840,490003,USA,71637.8655
NY,11367,19160,1312965,USA,68526.35699
NY,11368,48750,1609584,USA,33017.10769
NY,11369,18090,732524,USA,40493.31122
