zip,cbsa
58731,33500
58324,99999
56098,21860
56098,99999
64830,27900
67159,99999
70505,29180
67882,19980
71113,43340
70892,12940
71425,99999
73140,36420
74562,99999
77834,14780
80402,19740
82055,29660
87549,45340
90707,31080
92375,40140
95651,40900
96113,45000
96714,28180
83450,26820
59275,99999
59542,99999
97410,40700
04606,99999
10152,35620
10597,35620
12410,28740
14782,27460
16665,11020
24657,99999
27929,47260
29604,24860
33689,45300
32978,42680
36123,33860
38670,99999
38670,32820
37028,17300
38473,99999
38473,29980
57639,99999
68042,36540
68588,30700
54160,11540
55366,99999
58370,99999
61479,37900
61919,99999
67009,99999
70174,35380
67650,99999
73661,99999
76238,23620
80041,19740
90702,31080
92174,41740
92822,31080
95426,17340
94614,41860
96109,45000
83846,99999
98138,42660
99133,48300
99133,99999
99133,34180
00611,10380
13666,36300
14511,40380
17769,48700
19374,37980
20623,47900
20113,47900
23409,99999
23431,47260
24022,40220
28531,33980
31139,12060
31412,42340
24712,14140
40070,31140
41149,99999
57034,43620
57034,43580
58031,22020
58031,99999
61320,36837
71294,33740
76681,18620
82336,40540
87831,99999
87935,99999
95233,99999
59258,99999
59259,99999
97451,21660
98071,42660
99013,99999
99013,44060
99346,28420
12007,10580
12223,10580
29667,24860
36476,99999
25328,16620
38459,99999
38391,27180
52410,16300
58787,33500
62833,99999
67840,99999
77206,26420
87824,99999
94940,41860
59219,99999
59339,99999
98238,34580
06024,45860
06373,49340
12017,26460
45716,11900
66438,99999
73960,99999
77413,26420
85652,46060
91319,37100
04226,99999
12124,99999
15087,38300
16220,99999
29850,12260
42252,14540
57716,99999
63828,99999
71748,99999
59026,13740
98083,42660
25305,16620
45739,11900
46895,23060
68816,24260
65436,99999
65436,40620
47857,45460
51051,99999
69355,42420
64072,28140
70397,26380
77862,17780
79056,99999
88342,10460
17729,30820
17729,99999
46853,23060
58331,99999
71831,26260
71831,99999
84533,99999
95463,46380
59347,99999
13649,36300
15053,38300
19884,37980
32831,36740
25211,16620
40506,30460
45688,26580
45688,38580
66250,28140
95962,49700
14816,21300
15077,38300
20401,47900
25706,26580
51432,99999
73743,21420
80732,24540
88344,10460
88344,40740
43194,18140
93563,31080
59746,99999
26075,48260
43505,99999
45234,17140
78359,18580
78297,41700
86438,29420
15635,38300
15776,99999
50078,32260
36763,99999
50040,11180
58439,99999
26056,48260
77977,47020
92418,40140
34661,45300
40949,30940
93287,12540
17951,39060
18248,39060
25721,26580
04227,99999
05768,13540
93760,23420
24034,40220
80434,99999
95419,42220
13119,45060
15439,38300
32229,27260
27873,48980
20551,47900
79947,21340
35809,26620
91123,31080
93064,37100
95373,43760
01910,14460
43441,45780
77443,20900
24058,13980
41526,99999
80746,99999
38050,27180
53784,31540
04004,38860
24817,99999
85147,38060
26574,21900
45855,99999
74444,45140
24601,14140
94999,42220
96759,46520
84516,99999
47366,35220
95715,40900
99692,99999
28024,22580
30451,99999
86035,22380
91522,31080
30822,99999
23708,47260
92197,41740
49723,99999
89404,49080
89404,99999
27943,28620
16140,35260
25966,99999
73190,36420
40755,30940
57776,99999
62829,99999
96119,45000
32228,27260
72391,14180
74046,46140
71009,43340
21062,12580
06910,14860
34140,34940
74192,46140
76558,28660
47282,35860
20546,47900
22412,47900
14140,15380
48924,29620
15663,38300
99685,99999
75978,34860
15664,38300
44816,41780
99922,99999
20139,47900
21290,12580
35185,13820
75884,37300
99691,99999
32663,36100
63826,99999
21250,12580
20306,47900
98398,42660
54662,99999
40282,31140
72083,30780
78351,18580
52149,99999
20104,47900
03859,14460
39171,99999
78670,41700
39061,99999
07399,35620
20463,47900
04014,38860
99704,99999
96090,39780
99633,99999
99546,99999
50947,19780
99764,99999
38962,99999
91496,31080
23105,40060
06388,35980
12245,10580
31810,17980
64868,99999
23443,99999
75562,99999
62767,44100
20444,47900
42022,37140
00647,41900
00647,49500
00680,32420
00680,10380
00680,41900
00739,41980
00784,25020
00830,99999
00907,41980
00916,41980
01020,44140
01077,44140
01128,44140
01240,38340
01453,49340
01464,49340
01464,14460
02050,14460
02053,14460
02152,14460
02332,14460
02346,14460
02238,14460
02638,12700
02769,39300
02767,14460
02767,39300
02825,39300
02910,39300
03257,30100
03257,18180
03467,28300
04030,38860
04252,30340
04252,38860
04622,99999
04614,99999
04859,99999
04983,99999
05250,13540
05089,30100
05489,99999
05489,15540
05471,99999
05471,15540
05495,15540
05762,40860
05762,30100
05740,99999
05872,99999
06382,35980
06447,25540
06807,14860
06810,14860
07015,35620
07062,35620
07103,35620
07109,35620
07205,35620
07204,35620
07432,35620
07310,35620
07416,35620
07502,35620
07850,35620
07865,35620
07865,10900
07922,35620
07928,35620
08101,37980
08226,36140
08527,35620
08562,37980
08562,35620
08691,35620
08691,45940
08721,35620
08752,35620
08816,35620
08865,10900
08854,35620
10010,35620
10178,35620
10312,35620
11203,35620
11226,35620
11236,35620
11040,35620
11377,35620
11554,35620
11561,35620
11753,35620
10805,35620
12018,10580
12167,99999
12167,10580
12068,24100
12068,11220
12247,10580
12412,28740
12525,28740
12901,38460
12885,24020
12808,24020
12837,24020
12919,38460
12914,31660
12914,36300
12920,38460
12920,31660
12997,38460
12997,99999
13053,18660
13053,27060
13060,45060
13060,12180
13202,45060
13357,46540
13215,45060
13815,99999
13849,36580
13849,99999
13864,27060
13864,13780
14094,15380
14222,15380
14445,40380
14589,40380
14602,40380
14468,40380
14510,40380
14613,40380
14618,40380
14624,40380
15033,38300
15024,38300
15085,38300
15203,38300
15209,38300
15234,38300
15468,38300
15438,38300
15345,38300
15647,38300
15864,99999
16025,38300
16123,38300
16123,35260
16254,99999
16870,11020
16870,44300
17037,25420
17102,25420
17302,49620
17267,99999
17314,49620
17509,29540
17529,29540
17554,29540
17771,48700
17967,14100
17967,39060
18826,99999
18947,37980
19001,37980
19035,37980
19018,37980
19013,37980
19073,37980
19453,37980
19547,39740
19930,41540
20636,15680
20319,47900
20715,47900
20744,47900
20742,47900
20785,47900
21032,12580
21061,12580
21532,19060
21532,99999
21404,12580
21903,37980
22125,47900
22310,47900
22473,99999
22539,99999
22737,47900
22724,47900
22843,44420
22952,16820
22952,44420
22942,16820
22942,99999
23091,40060
23185,40060
23185,47260
23421,99999
23803,40060
23868,99999
23881,40060
23881,99999
24077,40220
24272,99999
24467,44420
24614,99999
24605,14140
27263,24660
27261,24660
27521,22180
27563,99999
27563,25780
27568,39580
28054,16740
28112,16740
28305,22180
28351,40460
28351,29900
28689,35900
28689,16740
28689,49180
28689,25860
28690,25860
28905,99999
28467,34820
28385,99999
28779,99999
28779,11700
28779,19000
28774,14820
28774,19000
28790,11700
28516,33980
28570,33980
28586,24780
28586,47820
28586,35100
29118,17900
29118,36700
29067,17900
29067,16740
29388,24860
29388,43900
29413,16700
29207,17900
29304,43900
29681,24860
29671,24860
29910,25940
30294,12060
30263,12060
30298,12060
30307,12060
30240,29300
30240,12060
30711,19140
30814,12260
31033,31420
31033,33300
30518,23580
30518,12060
30529,99999
30529,27600
30830,12260
31313,25980
32038,29380
32038,99999
31903,17980
31901,17980
31643,46660
32117,19660
32235,27260
32351,45220
32351,99999
32326,45220
34473,36100
33063,33100
32625,23540
33014,33100
33132,33100
33068,33100
34973,36380
33345,33100
33315,33100
33708,45300
33616,45300
32948,42680
32948,37340
32869,36740
33771,45300
33813,29460
33559,45300
33547,45300
33547,29460
33592,45300
33906,15980
34689,45300
35046,10760
35046,13820
33981,39460
34104,34940
34231,35840
35094,13820
35147,13820
35114,13820
35758,26620
35752,42460
36067,33860
35616,99999
35616,22520
35677,22520
35462,46220
35490,46220
35464,99999
35464,46220
35202,13820
36258,99999
39038,99999
39038,26940
39038,27140
39038,24900
39043,27140
36854,12220
36854,29300
36758,13820
36758,33860
36758,42820
36362,37120
38730,17380
36569,33660
36583,33660
39145,99999
39145,27140
39745,99999
39752,44260
39752,99999
37086,34980
39531,25060
39556,25060
39323,32940
39323,99999
37056,34980
37049,34980
37058,17300
39440,29860
39455,25620
39455,99999
39455,25060
39455,38100
37820,42940
37820,34100
37818,24620
37806,28940
37806,34100
38002,32820
38012,15140
37650,27740
37708,34100
37642,28700
37688,27740
37688,99999
37365,16860
37365,99999
37210,34980
37909,28940
37852,99999
37852,28940
37869,99999
37869,28700
37412,16860
37387,16860
37387,99999
26250,99999
26250,21180
26203,99999
26351,99999
24839,99999
25208,16620
38343,27180
38127,32820
38259,20540
38259,27180
38259,46460
38233,27180
38233,46460
25901,13220
25962,99999
25962,13220
38501,18260
40972,30940
40972,99999
42021,99999
42053,37140
42045,37140
42045,99999
41762,99999
42039,32460
42039,99999
40206,31140
26726,99999
26726,19060
40160,21060
40071,12680
40071,31140
41408,99999
40336,99999
40336,40080
42129,99999
42129,15820
42129,23980
42170,14540
42170,99999
44224,10420
44044,17460
44003,11780
42726,99999
42516,43700
42516,99999
42413,31580
43915,99999
43912,48540
44714,15940
43033,18140
45898,46780
45898,16380
45822,47540
45822,16380
45828,16380
43136,18140
45113,48940
45113,17140
45154,99999
45154,17140
43701,49780
43701,18140
43836,18740
43821,49780
43821,18740
43822,34540
43822,49780
43822,18140
43822,18740
43222,18140
45326,43380
45326,19430
45356,43380
45356,19430
45308,24820
45308,19430
45345,19430
45402,19430
46710,12140
46710,28340
46164,26900
45780,11900
46511,38500
46511,99999
46184,26900
46205,26900
46802,23060
46805,23060
47635,99999
47576,99999
47631,21780
47446,99999
47446,13260
47427,45460
47427,14020
47443,99999
47550,99999
46929,29200
46929,29020
47960,29200
47960,99999
47336,99999
47336,34620
48610,99999
48195,19820
48126,19820
48098,19820
48130,11460
48433,22420
48433,29620
48216,19820
48224,19820
48726,99999
48624,99999
48763,99999
48628,33220
48628,99999
48888,24340
48886,13660
48886,24340
49097,44780
49097,28020
49017,12980
49017,99999
49403,24340
49403,34740
49405,31220
50232,19780
50171,99999
50629,47940
50629,99999
50009,19780
49968,99999
49657,15620
49657,99999
50446,32380
50446,99999
49885,99999
49885,32100
51010,99999
51020,44740
51020,99999
51027,99999
51039,43580
51450,99999
52574,99999
52806,19340
52651,21840
52651,99999
52738,26980
52738,99999
57356,99999
57436,99999
57321,33580
57321,99999
57321,43620
57580,99999
52362,16300
52342,99999
57104,43620
52132,99999
51640,99999
51638,99999
57793,39660
57793,43940
53048,22540
53048,13180
53205,33340
53182,16980
53182,39540
69120,35820
69120,99999
68939,99999
68939,28260
68464,99999
68380,99999
68116,36540
68127,36540
53129,33340
53146,33340
53110,33340
68836,28260
68836,30420
68836,99999
53516,99999
53516,31540
54460,99999
54313,11540
54313,24580
53934,99999
53803,99999
54610,99999
54143,31940
54107,11540
54107,43020
54914,36780
54914,11540
55760,99999
55912,10660
55912,12380
55936,12380
55350,26780
55350,99999
55079,33460
55051,33460
55051,99999
55018,33460
55018,22060
55018,39860
55073,33460
55432,33460
56009,99999
56009,10660
56057,33460
58560,13900
58560,99999
58472,99999
58472,27420
58630,99999
58630,19860
60450,16980
60431,16980
56757,99999
58228,24220
58036,22020
56353,99999
56353,33460
56340,99999
56340,41060
56467,99999
56159,99999
56221,99999
56114,99999
60471,16980
60473,16980
60507,16980
61739,38700
61739,14010
62221,41180
61603,37900
61520,37900
60951,99999
60522,16980
60527,16980
61920,16660
61282,19340
62274,99999
62254,41180
60062,16980
60130,16980
60010,16980
60007,16980
62671,30660
62671,99999
62481,99999
62449,99999
60099,16980
60169,16980
60173,16980
60194,16980
60192,16980
63112,41180
60652,16980
60674,16980
60616,16980
63124,41180
64739,47660
64739,99999
64739,28140
64725,28140
63636,99999
63732,99999
63732,16020
63344,41180
63344,99999
63448,39500
64506,41140
64489,32340
64489,99999
64633,99999
64161,28140
64658,99999
64473,99999
64653,99999
63902,38740
63852,28380
63852,99999
65035,27620
65072,99999
66090,41140
66552,11860
66552,45820
65767,99999
65767,44180
65761,99999
65761,14700
65550,40620
65550,22780
65614,44180
65614,14700
65611,14700
65611,99999
65248,17860
65262,27620
65243,99999
65243,33020
65243,33620
65243,17860
65239,33620
66208,28140
66215,28140
66423,45820
66211,28140
65689,99999
65689,48460
65713,99999
65713,30060
65713,44180
65702,99999
65652,99999
65652,44180
65644,44180
67008,48620
67008,49060
70631,29340
70118,35380
67501,26740
67418,41460
67418,99999
67430,99999
67439,99999
67124,99999
67203,48620
70454,25220
70004,35380
71845,99999
72010,42620
71461,22860
71232,99999
71222,99999
71222,33740
71351,99999
71351,10780
71366,99999
71378,99999
72326,99999
72326,22620
72366,99999
72366,25760
73173,36420
73530,99999
72632,22220
72632,99999
72531,99999
72531,34260
72638,25460
72638,99999
72642,34260
73104,36420
72830,99999
72863,99999
72926,99999
72821,22900
72821,99999
73738,21420
73842,99999
73938,99999
73942,25100
73834,99999
74463,34780
74441,99999
74441,45140
74441,46140
74576,99999
74576,32540
74578,99999
74538,99999
74060,46140
74062,44660
74008,46140
74012,46140
74884,99999
74937,99999
74301,99999
74352,99999
74352,45140
74352,46140
75067,19100
75235,19100
75229,19100
75209,19100
75116,19100
75076,43300
75403,19100
75645,30980
76058,19100
76012,19100
75904,99999
75904,31260
75844,37300
75844,99999
75915,31260
76008,19100
76301,48660
76244,19100
76247,19100
76311,48660
77042,26420
77053,26420
77004,26420
77005,26420
76455,99999
77801,17780
77856,17780
78412,18580
78384,10860
77518,26420
77433,26420
77430,26420
77564,26420
77564,13140
78542,32580
76569,99999
76569,28660
78599,32580
76890,15220
76890,99999
78628,12420
79706,33260
79843,99999
78956,99999
79046,99999
78701,12420
78730,12420
78633,12420
79602,10180
80905,17820
80909,17820
80226,19740
80122,19740
80022,19740
80547,22660
80204,19740
80206,19740
80221,19740
80918,17820
81090,99999
85040,38060
85021,38060
81419,99999
81152,99999
85194,38060
85203,38060
85173,38060
83111,99999
85298,38060
86324,39150
85625,43420
87153,10740
89002,29820
84765,41100
88202,40740
88048,29740
84405,36260
84511,99999
84021,99999
90007,31080
89883,21220
89135,29820
89407,21980
89429,22280
90056,31080
89503,39900
91361,37100
91361,31080
90405,31080
90808,31080
93215,47300
93215,12540
93230,47300
93230,25260
93067,42200
93256,47300
95310,43760
91932,41740
93428,42020
93420,42020
93292,47300
93303,12540
95341,32900
93602,31460
93602,23420
93517,99999
92331,40140
92282,40140
92140,41740
92106,41740
92530,40140
92240,40140
91103,31080
94010,41860
91711,31080
91803,31080
95949,46020
94539,41860
94531,41860
95422,17340
95437,46380
95037,41940
95044,41940
94402,41860
96091,99999
95982,49700
96088,39820
94572,41860
95831,40900
95741,40900
95204,44700
94621,41860
96717,46520
95620,46700
95620,40900
59019,13740
59068,13740
83686,14260
83647,34300
83712,14260
97022,38900
83552,99999
59442,99999
59215,99999
59604,25740
83854,17660
83851,17660
83851,99999
83876,17660
83876,99999
83823,34140
59935,99999
97089,38900
97140,38900
97533,24420
97734,99999
98005,42660
97405,21660
97415,15060
97828,99999
97341,35440
98390,42660
98528,42660
98528,14740
98528,43220
98547,99999
98547,10140
98290,42660
98281,13380
98208,42660
98124,42660
98121,42660
98446,42660
98418,42660
98801,48300
99603,99999
99205,44060
99114,44060
98858,48300
98858,34180
99361,47460
99361,99999
99356,99999
01431,49340
01431,14460
01888,14460
01903,14460
02367,14460
02584,99999
03262,30100
04271,99999
04435,12620
04461,12620
04903,12300
05158,99999
05648,12740
05827,99999
06754,45860
11547,35620
11718,35620
12032,99999
12032,24100
12187,10580
12502,26460
12551,39100
12824,24020
12913,38460
12913,31660
12913,99999
14054,99999
14054,12860
14549,99999
14839,18500
16745,14620
17321,49620
18435,35620
19022,37980
19176,37980
19480,37980
20880,47900
20898,47900
23670,47260
24105,99999
27291,99999
27291,20500
27419,24660
27895,48980
28256,16740
28603,25860
29941,25940
30287,12060
30336,12060
30357,12060
31702,10500
31743,11140
31743,10500
33114,33100
33622,45300
32902,37340
35741,26620
36279,11500
37424,16860
25259,99999
26617,16620
41055,32500
41055,99999
41655,99999
41773,99999
40155,21060
41527,99999
44081,17460
43157,18140
45390,24820
47513,99999
47513,27540
49268,10300
48191,33780
48191,11460
48106,11460
48151,19820
49340,34380
49340,13660
50234,32260
50234,19780
50154,11180
50154,99999
50034,99999
49835,21540
51354,99999
57219,99999
52050,99999
51544,99999
51544,36540
53078,13180
68647,18100
68746,99999
54159,31940
55386,33460
55053,39860
55053,22060
55065,33460
55065,39860
56025,99999
56025,31860
58454,27420
58454,99999
58482,99999
56292,32140
56292,99999
62094,99999
61402,23660
62374,31380
62374,22800
62808,34500
62808,99999
62827,99999
64139,28140
63751,16020
63333,41180
63333,99999
65580,99999
65260,99999
65260,33620
66402,45820
67018,99999
67018,48620
66850,21380
67360,99999
67546,32700
67546,99999
67546,48620
67546,26740
67623,99999
67111,99999
67734,99999
70725,12940
72033,30780
72776,22220
74849,43060
74849,99999
74574,99999
74569,99999
77391,26420
78123,41700
76943,99999
79066,37420
78714,12420
78715,12420
79532,43660
79532,45020
79532,99999
79541,10180
78742,12420
85002,38060
87499,22140
84530,99999
